Time [s],CH1 [V],CH2 [V] 
2.000000e-07,-0.820000000000, -0.024000000000,
2.000000e-07,-0.820000000000, -0.022000000000,
2.000000e-07,-0.800000000000, -0.024000000000,
2.000000e-07,-0.820000000000, -0.024000000000,
2.000000e-07,-0.800000000000, -0.024000000000,
2.000000e-07,-0.800000000000, -0.024000000000,
2.000000e-07,-0.820000000000, -0.024000000000,
2.000000e-07,-0.820000000000, -0.022000000000,
2.000000e-07,-0.820000000000, -0.024000000000,
2.000000e-07,-0.820000000000, -0.024000000000,
2.000000e-07,-0.820000000000, -0.024000000000,
2.000000e-07,-0.820000000000, -0.022000000000,
2.000000e-07,-0.820000000000, -0.022000000000,
2.000000e-07,-0.820000000000, -0.024000000000,
2.000000e-07,-0.820000000000, -0.024000000000,
2.000000e-07,-0.820000000000, -0.024000000000,
2.000000e-07,-0.820000000000, -0.024000000000,
2.000000e-07,-0.820000000000, -0.024000000000,
2.000000e-07,-0.820000000000, -0.024000000000,
2.000000e-07,-0.820000000000, -0.026000000000,
2.000000e-07,-0.820000000000, -0.024000000000,
2.000000e-07,-0.820000000000, -0.024000000000,
2.000000e-07,-0.820000000000, -0.022000000000,
2.000000e-07,-0.820000000000, -0.024000000000,
2.000000e-07,-0.820000000000, -0.024000000000,
2.000000e-07,-0.820000000000, -0.024000000000,
2.000000e-07,-0.820000000000, -0.024000000000,
2.000000e-07,-0.820000000000, -0.026000000000,
2.000000e-07,-0.800000000000, -0.022000000000,
2.000000e-07,-0.800000000000, -0.024000000000,
2.000000e-07,-0.820000000000, -0.022000000000,
2.000000e-07,-0.820000000000, -0.024000000000,
2.000000e-07,-0.820000000000, -0.024000000000,
2.000000e-07,-0.820000000000, -0.024000000000,
2.000000e-07,-0.820000000000, -0.022000000000,
2.000000e-07,-0.820000000000, -0.022000000000,
2.000000e-07,-0.820000000000, -0.024000000000,
2.000000e-07,-0.820000000000, -0.022000000000,
2.000000e-07,-0.820000000000, -0.022000000000,
2.000000e-07,-0.820000000000, -0.022000000000,
2.000000e-07,-0.800000000000, -0.022000000000,
2.000000e-07,-0.820000000000, -0.022000000000,
2.000000e-07,-0.820000000000, -0.024000000000,
2.000000e-07,-0.820000000000, -0.022000000000,
2.000000e-07,-0.800000000000, -0.024000000000,
2.000000e-07,-0.820000000000, -0.024000000000,
2.000000e-07,-0.820000000000, -0.022000000000,
2.000000e-07,-0.800000000000, -0.024000000000,
2.000000e-07,-0.820000000000, -0.022000000000,
2.000000e-07,-0.820000000000, -0.024000000000,
2.000000e-07,-0.800000000000, -0.022000000000,
2.000000e-07,-0.820000000000, -0.024000000000,
2.000000e-07,-0.800000000000, -0.024000000000,
2.000000e-07,-0.800000000000, -0.024000000000,
2.000000e-07,-0.820000000000, -0.024000000000,
2.000000e-07,-0.820000000000, -0.024000000000,
2.000000e-07,-0.820000000000, -0.022000000000,
2.000000e-07,-0.800000000000, -0.022000000000,
2.000000e-07,-0.800000000000, -0.022000000000,
2.000000e-07,-0.800000000000, -0.024000000000,
2.000000e-07,-0.800000000000, -0.022000000000,
2.000000e-07,-0.820000000000, -0.022000000000,
2.000000e-07,-0.820000000000, -0.024000000000,
2.000000e-07,-0.800000000000, -0.024000000000,
2.000000e-07,-0.820000000000, -0.024000000000,
2.000000e-07,-0.820000000000, -0.022000000000,
2.000000e-07,-0.820000000000, -0.024000000000,
2.000000e-07,-0.800000000000, -0.022000000000,
2.000000e-07,-0.800000000000, -0.022000000000,
2.000000e-07,-0.800000000000, -0.022000000000,
2.000000e-07,-0.800000000000, -0.024000000000,
2.000000e-07,-0.820000000000, -0.022000000000,
2.000000e-07,-0.800000000000, -0.024000000000,
2.000000e-07,-0.800000000000, -0.024000000000,
2.000000e-07,-0.800000000000, -0.022000000000,
2.000000e-07,-0.800000000000, -0.022000000000,
2.000000e-07,-0.800000000000, -0.024000000000,
2.000000e-07,-0.800000000000, -0.022000000000,
2.000000e-07,-0.800000000000, -0.022000000000,
2.000000e-07,-0.800000000000, -0.022000000000,
2.000000e-07,-0.800000000000, -0.022000000000,
2.000000e-07,-0.820000000000, -0.024000000000,
2.000000e-07,-0.780000000000, -0.022000000000,
2.000000e-07,-0.780000000000, -0.022000000000,
2.000000e-07,-0.800000000000, -0.022000000000,
2.000000e-07,-0.820000000000, -0.022000000000,
2.000000e-07,-0.800000000000, -0.022000000000,
2.000000e-07,-0.800000000000, -0.022000000000,
2.000000e-07,-0.800000000000, -0.022000000000,
2.000000e-07,-0.800000000000, -0.022000000000,
2.000000e-07,-0.800000000000, -0.022000000000,
2.000000e-07,-0.800000000000, -0.024000000000,
2.000000e-07,-0.800000000000, -0.022000000000,
2.000000e-07,-0.800000000000, -0.022000000000,
2.000000e-07,-0.820000000000, -0.024000000000,
2.000000e-07,-0.800000000000, -0.024000000000,
2.000000e-07,-0.800000000000, -0.022000000000,
2.000000e-07,-0.800000000000, -0.026000000000,
2.000000e-07,-0.780000000000, -0.024000000000,
2.000000e-07,-0.800000000000, -0.022000000000,
2.000000e-07,-0.820000000000, -0.024000000000,
2.000000e-07,-0.800000000000, -0.024000000000,
2.000000e-07,-0.800000000000, -0.024000000000,
2.000000e-07,-0.800000000000, -0.024000000000,
2.000000e-07,-0.820000000000, -0.022000000000,
2.000000e-07,-0.800000000000, -0.024000000000,
2.000000e-07,-0.800000000000, -0.022000000000,
2.000000e-07,-0.800000000000, -0.024000000000,
2.000000e-07,-0.800000000000, -0.020000000000,
2.000000e-07,-0.780000000000, -0.022000000000,
2.000000e-07,-0.800000000000, -0.022000000000,
2.000000e-07,-0.780000000000, -0.022000000000,
2.000000e-07,-0.800000000000, -0.022000000000,
2.000000e-07,-0.800000000000, -0.022000000000,
2.000000e-07,-0.800000000000, -0.022000000000,
2.000000e-07,-0.800000000000, -0.022000000000,
2.000000e-07,-0.780000000000, -0.022000000000,
2.000000e-07,-0.780000000000, -0.022000000000,
2.000000e-07,-0.800000000000, -0.022000000000,
2.000000e-07,-0.800000000000, -0.022000000000,
2.000000e-07,-0.800000000000, -0.022000000000,
2.000000e-07,-0.800000000000, -0.022000000000,
2.000000e-07,-0.780000000000, -0.022000000000,
2.000000e-07,-0.780000000000, -0.022000000000,
2.000000e-07,-0.780000000000, -0.022000000000,
2.000000e-07,-0.780000000000, -0.022000000000,
2.000000e-07,-0.780000000000, -0.022000000000,
2.000000e-07,-0.800000000000, -0.022000000000,
2.000000e-07,-0.800000000000, -0.022000000000,
2.000000e-07,-0.800000000000, -0.022000000000,
2.000000e-07,-0.780000000000, -0.022000000000,
2.000000e-07,-0.780000000000, -0.022000000000,
2.000000e-07,-0.780000000000, -0.022000000000,
2.000000e-07,-0.780000000000, -0.022000000000,
2.000000e-07,-0.800000000000, -0.022000000000,
2.000000e-07,-0.800000000000, -0.022000000000,
2.000000e-07,-0.800000000000, -0.022000000000,
2.000000e-07,-0.780000000000, -0.022000000000,
2.000000e-07,-0.780000000000, -0.022000000000,
2.000000e-07,-0.800000000000, -0.022000000000,
2.000000e-07,-0.800000000000, -0.022000000000,
2.000000e-07,-0.800000000000, -0.022000000000,
2.000000e-07,-0.780000000000, -0.022000000000,
2.000000e-07,-0.780000000000, -0.022000000000,
2.000000e-07,-0.780000000000, -0.024000000000,
2.000000e-07,-0.800000000000, -0.022000000000,
2.000000e-07,-0.780000000000, -0.022000000000,
2.000000e-07,-0.780000000000, -0.022000000000,
2.000000e-07,-0.800000000000, -0.022000000000,
2.000000e-07,-0.800000000000, -0.022000000000,
2.000000e-07,-0.800000000000, -0.022000000000,
2.000000e-07,-0.780000000000, -0.022000000000,
2.000000e-07,-0.780000000000, -0.022000000000,
2.000000e-07,-0.780000000000, -0.022000000000,
2.000000e-07,-0.760000000000, -0.022000000000,
2.000000e-07,-0.780000000000, -0.022000000000,
2.000000e-07,-0.780000000000, -0.022000000000,
2.000000e-07,-0.780000000000, -0.022000000000,
2.000000e-07,-0.780000000000, -0.022000000000,
2.000000e-07,-0.800000000000, -0.022000000000,
2.000000e-07,-0.780000000000, -0.020000000000,
2.000000e-07,-0.760000000000, -0.022000000000,
2.000000e-07,-0.760000000000, -0.022000000000,
2.000000e-07,-0.780000000000, -0.022000000000,
2.000000e-07,-0.760000000000, -0.022000000000,
2.000000e-07,-0.800000000000, -0.022000000000,
2.000000e-07,-0.780000000000, -0.022000000000,
2.000000e-07,-0.780000000000, -0.022000000000,
2.000000e-07,-0.780000000000, -0.022000000000,
2.000000e-07,-0.780000000000, -0.022000000000,
2.000000e-07,-0.760000000000, -0.020000000000,
2.000000e-07,-0.760000000000, -0.022000000000,
2.000000e-07,-0.780000000000, -0.022000000000,
2.000000e-07,-0.780000000000, -0.022000000000,
2.000000e-07,-0.780000000000, -0.022000000000,
2.000000e-07,-0.780000000000, -0.020000000000,
2.000000e-07,-0.760000000000, -0.022000000000,
2.000000e-07,-0.780000000000, -0.022000000000,
2.000000e-07,-0.780000000000, -0.022000000000,
2.000000e-07,-0.780000000000, -0.022000000000,
2.000000e-07,-0.780000000000, -0.022000000000,
2.000000e-07,-0.780000000000, -0.022000000000,
2.000000e-07,-0.780000000000, -0.022000000000,
2.000000e-07,-0.780000000000, -0.022000000000,
2.000000e-07,-0.760000000000, -0.022000000000,
2.000000e-07,-0.760000000000, -0.022000000000,
2.000000e-07,-0.780000000000, -0.022000000000,
2.000000e-07,-0.780000000000, -0.022000000000,
2.000000e-07,-0.780000000000, -0.022000000000,
2.000000e-07,-0.760000000000, -0.022000000000,
2.000000e-07,-0.780000000000, -0.022000000000,
2.000000e-07,-0.780000000000, -0.022000000000,
2.000000e-07,-0.780000000000, -0.022000000000,
2.000000e-07,-0.780000000000, -0.022000000000,
2.000000e-07,-0.760000000000, -0.022000000000,
2.000000e-07,-0.740000000000, -0.022000000000,
2.000000e-07,-0.740000000000, -0.020000000000,
2.000000e-07,-0.760000000000, -0.020000000000,
2.000000e-07,-0.760000000000, -0.022000000000,
2.000000e-07,-0.760000000000, -0.020000000000,
2.000000e-07,-0.760000000000, -0.022000000000,
2.000000e-07,-0.760000000000, -0.020000000000,
2.000000e-07,-0.740000000000, -0.022000000000,
2.000000e-07,-0.740000000000, -0.020000000000,
2.000000e-07,-0.760000000000, -0.022000000000,
2.000000e-07,-0.780000000000, -0.022000000000,
2.000000e-07,-0.780000000000, -0.020000000000,
2.000000e-07,-0.760000000000, -0.022000000000,
2.000000e-07,-0.740000000000, -0.022000000000,
2.000000e-07,-0.740000000000, -0.020000000000,
2.000000e-07,-0.740000000000, -0.022000000000,
2.000000e-07,-0.760000000000, -0.022000000000,
2.000000e-07,-0.760000000000, -0.020000000000,
2.000000e-07,-0.780000000000, -0.022000000000,
2.000000e-07,-0.780000000000, -0.022000000000,
2.000000e-07,-0.760000000000, -0.022000000000,
2.000000e-07,-0.740000000000, -0.022000000000,
2.000000e-07,-0.740000000000, -0.020000000000,
2.000000e-07,-0.740000000000, -0.022000000000,
2.000000e-07,-0.760000000000, -0.020000000000,
2.000000e-07,-0.760000000000, -0.020000000000,
2.000000e-07,-0.760000000000, -0.020000000000,
2.000000e-07,-0.760000000000, -0.020000000000,
2.000000e-07,-0.760000000000, -0.022000000000,
2.000000e-07,-0.740000000000, -0.022000000000,
2.000000e-07,-0.740000000000, -0.020000000000,
2.000000e-07,-0.760000000000, -0.022000000000,
2.000000e-07,-0.760000000000, -0.022000000000,
2.000000e-07,-0.780000000000, -0.022000000000,
2.000000e-07,-0.740000000000, -0.022000000000,
2.000000e-07,-0.740000000000, -0.020000000000,
2.000000e-07,-0.740000000000, -0.022000000000,
2.000000e-07,-0.740000000000, -0.020000000000,
2.000000e-07,-0.720000000000, -0.020000000000,
2.000000e-07,-0.760000000000, -0.022000000000,
2.000000e-07,-0.740000000000, -0.020000000000,
2.000000e-07,-0.720000000000, -0.020000000000,
2.000000e-07,-0.740000000000, -0.020000000000,
2.000000e-07,-0.740000000000, -0.020000000000,
2.000000e-07,-0.740000000000, -0.022000000000,
2.000000e-07,-0.740000000000, -0.024000000000,
2.000000e-07,-0.740000000000, -0.022000000000,
2.000000e-07,-0.740000000000, -0.022000000000,
2.000000e-07,-0.740000000000, -0.022000000000,
2.000000e-07,-0.740000000000, -0.020000000000,
2.000000e-07,-0.740000000000, -0.020000000000,
2.000000e-07,-0.740000000000, -0.020000000000,
2.000000e-07,-0.760000000000, -0.022000000000,
2.000000e-07,-0.740000000000, -0.022000000000,
2.000000e-07,-0.720000000000, -0.022000000000,
2.000000e-07,-0.720000000000, -0.020000000000,
2.000000e-07,-0.740000000000, -0.022000000000,
2.000000e-07,-0.740000000000, -0.022000000000,
2.000000e-07,-0.760000000000, -0.020000000000,
2.000000e-07,-0.740000000000, -0.022000000000,
2.000000e-07,-0.740000000000, -0.020000000000,
2.000000e-07,-0.720000000000, -0.022000000000,
2.000000e-07,-0.720000000000, -0.020000000000,
2.000000e-07,-0.720000000000, -0.022000000000,
2.000000e-07,-0.740000000000, -0.020000000000,
2.000000e-07,-0.760000000000, -0.020000000000,
2.000000e-07,-0.740000000000, -0.020000000000,
2.000000e-07,-0.740000000000, -0.020000000000,
2.000000e-07,-0.740000000000, -0.020000000000,
2.000000e-07,-0.720000000000, -0.020000000000,
2.000000e-07,-0.720000000000, -0.020000000000,
2.000000e-07,-0.720000000000, -0.020000000000,
2.000000e-07,-0.740000000000, -0.020000000000,
2.000000e-07,-0.740000000000, -0.020000000000,
2.000000e-07,-0.720000000000, -0.020000000000,
2.000000e-07,-0.720000000000, -0.020000000000,
2.000000e-07,-0.720000000000, -0.020000000000,
2.000000e-07,-0.720000000000, -0.020000000000,
2.000000e-07,-0.720000000000, -0.020000000000,
2.000000e-07,-0.720000000000, -0.020000000000,
2.000000e-07,-0.720000000000, -0.020000000000,
2.000000e-07,-0.720000000000, -0.020000000000,
2.000000e-07,-0.720000000000, -0.020000000000,
2.000000e-07,-0.720000000000, -0.020000000000,
2.000000e-07,-0.720000000000, -0.020000000000,
2.000000e-07,-0.720000000000, -0.020000000000,
2.000000e-07,-0.720000000000, -0.020000000000,
2.000000e-07,-0.720000000000, -0.020000000000,
2.000000e-07,-0.720000000000, -0.020000000000,
2.000000e-07,-0.720000000000, -0.018000000000,
2.000000e-07,-0.720000000000, -0.020000000000,
2.000000e-07,-0.720000000000, -0.020000000000,
2.000000e-07,-0.740000000000, -0.020000000000,
2.000000e-07,-0.720000000000, -0.020000000000,
2.000000e-07,-0.720000000000, -0.020000000000,
2.000000e-07,-0.720000000000, -0.020000000000,
2.000000e-07,-0.720000000000, -0.020000000000,
2.000000e-07,-0.720000000000, -0.020000000000,
2.000000e-07,-0.720000000000, -0.020000000000,
2.000000e-07,-0.720000000000, -0.020000000000,
2.000000e-07,-0.720000000000, -0.020000000000,
2.000000e-07,-0.720000000000, -0.020000000000,
2.000000e-07,-0.700000000000, -0.020000000000,
2.000000e-07,-0.700000000000, -0.020000000000,
2.000000e-07,-0.720000000000, -0.020000000000,
2.000000e-07,-0.720000000000, -0.020000000000,
2.000000e-07,-0.720000000000, -0.020000000000,
2.000000e-07,-0.700000000000, -0.020000000000,
2.000000e-07,-0.700000000000, -0.020000000000,
2.000000e-07,-0.700000000000, -0.020000000000,
2.000000e-07,-0.700000000000, -0.020000000000,
2.000000e-07,-0.700000000000, -0.020000000000,
2.000000e-07,-0.700000000000, -0.020000000000,
2.000000e-07,-0.720000000000, -0.020000000000,
2.000000e-07,-0.720000000000, -0.020000000000,
2.000000e-07,-0.720000000000, -0.020000000000,
2.000000e-07,-0.700000000000, -0.020000000000,
2.000000e-07,-0.700000000000, -0.020000000000,
2.000000e-07,-0.700000000000, -0.020000000000,
2.000000e-07,-0.700000000000, -0.020000000000,
2.000000e-07,-0.700000000000, -0.020000000000,
2.000000e-07,-0.700000000000, -0.022000000000,
2.000000e-07,-0.700000000000, -0.020000000000,
2.000000e-07,-0.720000000000, -0.020000000000,
2.000000e-07,-0.720000000000, -0.020000000000,
2.000000e-07,-0.700000000000, -0.020000000000,
2.000000e-07,-0.700000000000, -0.020000000000,
2.000000e-07,-0.700000000000, -0.020000000000,
2.000000e-07,-0.700000000000, -0.020000000000,
2.000000e-07,-0.700000000000, -0.020000000000,
2.000000e-07,-0.720000000000, -0.020000000000,
2.000000e-07,-0.720000000000, -0.020000000000,
2.000000e-07,-0.700000000000, -0.020000000000,
2.000000e-07,-0.700000000000, -0.018000000000,
2.000000e-07,-0.680000000000, -0.018000000000,
2.000000e-07,-0.680000000000, -0.020000000000,
2.000000e-07,-0.680000000000, -0.018000000000,
2.000000e-07,-0.700000000000, -0.018000000000,
2.000000e-07,-0.700000000000, -0.020000000000,
2.000000e-07,-0.720000000000, -0.020000000000,
2.000000e-07,-0.680000000000, -0.020000000000,
2.000000e-07,-0.680000000000, -0.018000000000,
2.000000e-07,-0.680000000000, -0.018000000000,
2.000000e-07,-0.680000000000, -0.018000000000,
2.000000e-07,-0.700000000000, -0.018000000000,
2.000000e-07,-0.700000000000, -0.018000000000,
2.000000e-07,-0.700000000000, -0.020000000000,
2.000000e-07,-0.700000000000, -0.020000000000,
2.000000e-07,-0.680000000000, -0.020000000000,
2.000000e-07,-0.680000000000, -0.020000000000,
2.000000e-07,-0.680000000000, -0.020000000000,
2.000000e-07,-0.700000000000, -0.018000000000,
2.000000e-07,-0.700000000000, -0.020000000000,
2.000000e-07,-0.700000000000, -0.020000000000,
2.000000e-07,-0.700000000000, -0.020000000000,
2.000000e-07,-0.700000000000, -0.020000000000,
2.000000e-07,-0.680000000000, -0.020000000000,
2.000000e-07,-0.680000000000, -0.018000000000,
2.000000e-07,-0.700000000000, -0.018000000000,
2.000000e-07,-0.680000000000, -0.020000000000,
2.000000e-07,-0.700000000000, -0.020000000000,
2.000000e-07,-0.680000000000, -0.020000000000,
2.000000e-07,-0.660000000000, -0.020000000000,
2.000000e-07,-0.680000000000, -0.020000000000,
2.000000e-07,-0.680000000000, -0.018000000000,
2.000000e-07,-0.680000000000, -0.020000000000,
2.000000e-07,-0.680000000000, -0.018000000000,
2.000000e-07,-0.680000000000, -0.018000000000,
2.000000e-07,-0.660000000000, -0.020000000000,
2.000000e-07,-0.660000000000, -0.020000000000,
2.000000e-07,-0.660000000000, -0.018000000000,
2.000000e-07,-0.700000000000, -0.020000000000,
2.000000e-07,-0.680000000000, -0.020000000000,
2.000000e-07,-0.680000000000, -0.018000000000,
2.000000e-07,-0.680000000000, -0.020000000000,
2.000000e-07,-0.680000000000, -0.018000000000,
2.000000e-07,-0.680000000000, -0.018000000000,
2.000000e-07,-0.680000000000, -0.018000000000,
2.000000e-07,-0.680000000000, -0.018000000000,
2.000000e-07,-0.700000000000, -0.020000000000,
2.000000e-07,-0.700000000000, -0.018000000000,
2.000000e-07,-0.660000000000, -0.020000000000,
2.000000e-07,-0.660000000000, -0.018000000000,
2.000000e-07,-0.660000000000, -0.018000000000,
2.000000e-07,-0.680000000000, -0.020000000000,
2.000000e-07,-0.680000000000, -0.020000000000,
2.000000e-07,-0.700000000000, -0.020000000000,
2.000000e-07,-0.680000000000, -0.018000000000,
2.000000e-07,-0.660000000000, -0.018000000000,
2.000000e-07,-0.640000000000, -0.018000000000,
2.000000e-07,-0.660000000000, -0.018000000000,
2.000000e-07,-0.660000000000, -0.018000000000,
2.000000e-07,-0.680000000000, -0.018000000000,
2.000000e-07,-0.680000000000, -0.018000000000,
2.000000e-07,-0.660000000000, -0.020000000000,
2.000000e-07,-0.660000000000, -0.020000000000,
2.000000e-07,-0.660000000000, -0.018000000000,
2.000000e-07,-0.660000000000, -0.018000000000,
2.000000e-07,-0.660000000000, -0.018000000000,
2.000000e-07,-0.660000000000, -0.018000000000,
2.000000e-07,-0.680000000000, -0.018000000000,
2.000000e-07,-0.660000000000, -0.018000000000,
2.000000e-07,-0.660000000000, -0.020000000000,
2.000000e-07,-0.660000000000, -0.018000000000,
2.000000e-07,-0.640000000000, -0.018000000000,
2.000000e-07,-0.660000000000, -0.018000000000,
2.000000e-07,-0.660000000000, -0.018000000000,
2.000000e-07,-0.680000000000, -0.018000000000,
2.000000e-07,-0.660000000000, -0.018000000000,
2.000000e-07,-0.660000000000, -0.018000000000,
2.000000e-07,-0.660000000000, -0.020000000000,
2.000000e-07,-0.660000000000, -0.018000000000,
2.000000e-07,-0.660000000000, -0.018000000000,
2.000000e-07,-0.660000000000, -0.018000000000,
2.000000e-07,-0.660000000000, -0.018000000000,
2.000000e-07,-0.660000000000, -0.018000000000,
2.000000e-07,-0.640000000000, -0.018000000000,
2.000000e-07,-0.660000000000, -0.018000000000,
2.000000e-07,-0.660000000000, -0.018000000000,
2.000000e-07,-0.640000000000, -0.018000000000,
2.000000e-07,-0.660000000000, -0.018000000000,
2.000000e-07,-0.640000000000, -0.018000000000,
2.000000e-07,-0.640000000000, -0.018000000000,
2.000000e-07,-0.640000000000, -0.018000000000,
2.000000e-07,-0.640000000000, -0.018000000000,
2.000000e-07,-0.640000000000, -0.018000000000,
2.000000e-07,-0.660000000000, -0.018000000000,
2.000000e-07,-0.640000000000, -0.018000000000,
2.000000e-07,-0.640000000000, -0.018000000000,
2.000000e-07,-0.640000000000, -0.018000000000,
2.000000e-07,-0.640000000000, -0.018000000000,
2.000000e-07,-0.640000000000, -0.018000000000,
2.000000e-07,-0.640000000000, -0.018000000000,
2.000000e-07,-0.640000000000, -0.018000000000,
2.000000e-07,-0.660000000000, -0.018000000000,
2.000000e-07,-0.660000000000, -0.018000000000,
2.000000e-07,-0.640000000000, -0.018000000000,
2.000000e-07,-0.640000000000, -0.018000000000,
2.000000e-07,-0.660000000000, -0.018000000000,
2.000000e-07,-0.660000000000, -0.018000000000,
2.000000e-07,-0.640000000000, -0.018000000000,
2.000000e-07,-0.640000000000, -0.018000000000,
2.000000e-07,-0.640000000000, -0.016000000000,
2.000000e-07,-0.620000000000, -0.018000000000,
2.000000e-07,-0.640000000000, -0.016000000000,
2.000000e-07,-0.640000000000, -0.018000000000,
2.000000e-07,-0.640000000000, -0.018000000000,
2.000000e-07,-0.640000000000, -0.018000000000,
2.000000e-07,-0.640000000000, -0.018000000000,
2.000000e-07,-0.640000000000, -0.018000000000,
2.000000e-07,-0.640000000000, -0.018000000000,
2.000000e-07,-0.640000000000, -0.018000000000,
2.000000e-07,-0.640000000000, -0.018000000000,
2.000000e-07,-0.620000000000, -0.018000000000,
2.000000e-07,-0.640000000000, -0.018000000000,
2.000000e-07,-0.640000000000, -0.018000000000,
2.000000e-07,-0.640000000000, -0.018000000000,
2.000000e-07,-0.640000000000, -0.018000000000,
2.000000e-07,-0.640000000000, -0.018000000000,
2.000000e-07,-0.640000000000, -0.018000000000,
2.000000e-07,-0.620000000000, -0.016000000000,
2.000000e-07,-0.640000000000, -0.018000000000,
2.000000e-07,-0.620000000000, -0.018000000000,
2.000000e-07,-0.640000000000, -0.016000000000,
2.000000e-07,-0.640000000000, -0.018000000000,
2.000000e-07,-0.640000000000, -0.016000000000,
2.000000e-07,-0.620000000000, -0.016000000000,
2.000000e-07,-0.620000000000, -0.016000000000,
2.000000e-07,-0.600000000000, -0.018000000000,
2.000000e-07,-0.620000000000, -0.018000000000,
2.000000e-07,-0.620000000000, -0.016000000000,
2.000000e-07,-0.620000000000, -0.016000000000,
2.000000e-07,-0.620000000000, -0.016000000000,
2.000000e-07,-0.620000000000, -0.016000000000,
2.000000e-07,-0.620000000000, -0.016000000000,
2.000000e-07,-0.620000000000, -0.016000000000,
2.000000e-07,-0.600000000000, -0.016000000000,
2.000000e-07,-0.600000000000, -0.016000000000,
2.000000e-07,-0.620000000000, -0.016000000000,
2.000000e-07,-0.620000000000, -0.016000000000,
2.000000e-07,-0.620000000000, -0.018000000000,
2.000000e-07,-0.620000000000, -0.016000000000,
2.000000e-07,-0.620000000000, -0.016000000000,
2.000000e-07,-0.600000000000, -0.016000000000,
2.000000e-07,-0.620000000000, -0.016000000000,
2.000000e-07,-0.620000000000, -0.018000000000,
2.000000e-07,-0.620000000000, -0.018000000000,
2.000000e-07,-0.600000000000, -0.016000000000,
2.000000e-07,-0.600000000000, -0.018000000000,
2.000000e-07,-0.600000000000, -0.018000000000,
2.000000e-07,-0.600000000000, -0.016000000000,
2.000000e-07,-0.600000000000, -0.016000000000,
2.000000e-07,-0.600000000000, -0.018000000000,
2.000000e-07,-0.600000000000, -0.016000000000,
2.000000e-07,-0.600000000000, -0.016000000000,
2.000000e-07,-0.600000000000, -0.016000000000,
2.000000e-07,-0.600000000000, -0.018000000000,
2.000000e-07,-0.600000000000, -0.016000000000,
2.000000e-07,-0.620000000000, -0.016000000000,
2.000000e-07,-0.600000000000, -0.016000000000,
2.000000e-07,-0.580000000000, -0.016000000000,
2.000000e-07,-0.580000000000, -0.018000000000,
2.000000e-07,-0.580000000000, -0.016000000000,
2.000000e-07,-0.600000000000, -0.016000000000,
2.000000e-07,-0.600000000000, -0.018000000000,
2.000000e-07,-0.620000000000, -0.018000000000,
2.000000e-07,-0.620000000000, -0.016000000000,
2.000000e-07,-0.600000000000, -0.018000000000,
2.000000e-07,-0.580000000000, -0.016000000000,
2.000000e-07,-0.600000000000, -0.016000000000,
2.000000e-07,-0.600000000000, -0.018000000000,
2.000000e-07,-0.600000000000, -0.016000000000,
2.000000e-07,-0.600000000000, -0.018000000000,
2.000000e-07,-0.620000000000, -0.018000000000,
2.000000e-07,-0.580000000000, -0.016000000000,
2.000000e-07,-0.580000000000, -0.016000000000,
2.000000e-07,-0.580000000000, -0.016000000000,
2.000000e-07,-0.580000000000, -0.016000000000,
2.000000e-07,-0.600000000000, -0.016000000000,
2.000000e-07,-0.600000000000, -0.016000000000,
2.000000e-07,-0.600000000000, -0.016000000000,
2.000000e-07,-0.620000000000, -0.016000000000,
2.000000e-07,-0.580000000000, -0.016000000000,
2.000000e-07,-0.580000000000, -0.016000000000,
2.000000e-07,-0.580000000000, -0.016000000000,
2.000000e-07,-0.580000000000, -0.016000000000,
2.000000e-07,-0.580000000000, -0.016000000000,
2.000000e-07,-0.600000000000, -0.018000000000,
2.000000e-07,-0.600000000000, -0.016000000000,
2.000000e-07,-0.600000000000, -0.016000000000,
2.000000e-07,-0.580000000000, -0.016000000000,
2.000000e-07,-0.580000000000, -0.016000000000,
2.000000e-07,-0.580000000000, -0.016000000000,
2.000000e-07,-0.580000000000, -0.016000000000,
2.000000e-07,-0.580000000000, -0.016000000000,
2.000000e-07,-0.560000000000, -0.016000000000,
2.000000e-07,-0.580000000000, -0.016000000000,
2.000000e-07,-0.580000000000, -0.016000000000,
2.000000e-07,-0.560000000000, -0.016000000000,
2.000000e-07,-0.560000000000, -0.014000000000,
2.000000e-07,-0.560000000000, -0.016000000000,
2.000000e-07,-0.580000000000, -0.016000000000,
2.000000e-07,-0.600000000000, -0.016000000000,
2.000000e-07,-0.560000000000, -0.016000000000,
2.000000e-07,-0.560000000000, -0.016000000000,
2.000000e-07,-0.540000000000, -0.016000000000,
2.000000e-07,-0.580000000000, -0.016000000000,
2.000000e-07,-0.580000000000, -0.016000000000,
2.000000e-07,-0.580000000000, -0.014000000000,
2.000000e-07,-0.560000000000, -0.016000000000,
2.000000e-07,-0.560000000000, -0.016000000000,
2.000000e-07,-0.560000000000, -0.016000000000,
2.000000e-07,-0.580000000000, -0.016000000000,
2.000000e-07,-0.560000000000, -0.016000000000,
2.000000e-07,-0.580000000000, -0.016000000000,
2.000000e-07,-0.560000000000, -0.016000000000,
2.000000e-07,-0.580000000000, -0.014000000000,
2.000000e-07,-0.580000000000, -0.014000000000,
2.000000e-07,-0.560000000000, -0.014000000000,
2.000000e-07,-0.560000000000, -0.014000000000,
2.000000e-07,-0.560000000000, -0.016000000000,
2.000000e-07,-0.560000000000, -0.014000000000,
2.000000e-07,-0.560000000000, -0.014000000000,
2.000000e-07,-0.540000000000, -0.014000000000,
